_id,permit_number,s_name,s_address,city,z_code,p_fee,pa_license_no,contractor_name,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,status,latitude,longitude
1752994,UND210007,UPMC MAGEE WOMEN'S HOSPITAL,300 HALKET ST,PITTSBURGH,15213,0,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE SHOP ROOF COPING STONE CAULKING,4,t,2020-11-25,2020-12-30,ELIZABETH LETURGEY,t,f,2020-12-30,UND,COMPLETE,40.4369746546783,-79.960823450374
1752995,UND180200,ST. MATTHEWS CHURCH - 156 SOUTH 19TH STREET,,PITTSBURGH,15203,0,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE BOILER ROPE INSULATION IN BASEMENT,5,f,2018-11-28,2019-11-27,JOE YAKUBISIN,t,f,2019-11-27,UND,COMPLETE,40.4302967313938,-79.9951092466049
1752996,UND210009,NORTH HILLS MIDDLE SCHOOL,55 ROCHESTER RD,WEST VIEW,15229,0,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",REMOVE BOOLER ROOM TOP OF TANK INSUALTION,36,t,2021-02-17,2021-02-28,ELIZABETH LETURGEY,t,f,2021-02-28,UND,COMPLETE,40.5239337581838,-80.0259110534073
1752997,PAA210624,PROMEDICA,550 S NEGLEY AVE,PITTSBURGH,15232,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE BREAKROOM FLOOR TILE,720,t,2021-12-14,2022-03-04,JOE YAKUBISIN,t,f,2022-03-04,PAA,COMPLETE,40.4552272612326,-79.9332528648985
1752998,PAA190661,UPMC MERCY HOSPITAL (SECONDARY PERMIT),1400 LOCUST ST,PITTSBURGH,15219,200,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE BUILDT-UP ASPHALT ROOFING ON MCCAULEY RADIOLOGY ROOF,1525,t,2019-09-20,2019-10-31,JOE YAKUBISIN,t,f,2019-10-31,PAA,COMPLETE,40.4360439740714,-79.9854587006851
1752999,PAA190436,US STEEL CLAIRTON WORKS - CN STATION ROOF,400 STATE ST,CLAIRTON,15025,1250,904,AVALOTIS CORPORATION,REMOVE BUILT UP ROOFING MATERIAL,2100,f,2019-07-11,2020-07-22,JOE YAKUBISIN,t,f,2020-07-22,PAA,COMPLETE,40.2940110111861,-79.8743163626466
1753000,PAA180079,EASTMAN CHEMICAL RESINS; INC.,2200 ROUTE 837,JEFFERSON HILLS,15025,850,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE BUILT-UP ROOFING ON WHITE WATER REFRIGERATION BUILDING & PIPE INSULATION IN WHITE WATER REFRIGERATION BUILDING,1729,t,2018-01-26,2018-02-16,JOE YAKUBISIN,t,f,2018-02-16,PAA,COMPLETE,40.2679033500703,-79.9025371255932
1753001,DEM220071,DIXON AUTOMOTIVE CANOPY - 355 MOUNT LEBANON BLVD,,CASTLE SHANNON,15234,0,,,REMOVE CANOPY,,f,2022-05-09,2022-05-09,ELIZABETH LETURGEY,f,f,2022-05-09,DEM,COMPLETE,40.3686254055484,-80.0378480324044
1753002,PAA190703,PPG INDUSTRIES INC,151 COLFAX ST,SPRINGDALE BORO,15144,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE CARPET & MASTIC FROM CONFERENCE ROOM,960,t,2019-10-29,2019-12-31,JOE YAKUBISIN,t,f,2019-12-31,PAA,COMPLETE,40.5380985883669,-79.7843064906394
1753003,PAA220091,PASSAVANT HOSPITAL - 9100 BABCOCK BLVD,,PITTSBURGH,15237,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CARPET CC FROM 1ST FLOOR GIFT SHOP; CERAMIC FLOOR TILE CC FROM 1ST FLOOR CORRIDOR AND FLOOR MASTIC FROM 1ST FLOOR CORRIDOR & GIFTSHOP,1360,t,2022-02-04,2022-02-28,JOE YAKUBISIN,t,f,2022-02-28,PAA,COMPLETE,40.5299208523154,-80.0427753290985
1753004,PAA204164,VACANT RESIDENTIAL,515 E RAILROAD AVE,VERONA,15147,350,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE HEATING SUPPLY DUCT INSULATION AND FIRST FLOOR KITCHEN FLOOR TILE,200,f,2020-03-16,2020-05-01,JOE YAKUBISIN,t,f,2020-05-01,PAA,COMPLETE,40.5024189412146,-79.84459523726
1753005,PAA200145,THE HIGHLINE - 333 E CARSON ST,,PITTSBURGH,15219,200,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE INSULATION BOARD FROM BILLBOARD ON ROOF,160,t,2020-03-10,2020-08-28,JOE YAKUBISIN,t,f,2020-05-29,PAA,COMPLETE,40.4430363971525,-80.0248548874816
1753006,PAA180335,FORMER MAYVIEW STATE HOSP - 1601 MAYVIEW ROAD,,BRIDGEVILLE,15017,850,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE INTERIOR WINDOW/DOOR CAULKING; INTERIOR WINDOW GLAZING & PIPE INSULATION THROUGHOUT BUILDING; DOCK BASE CAULKING AGAINST PERIMETER; FLOOR TILE; MASTIC; & ROOF DRAIN INSULATION ON UPPER LEVEL,13499,f,2018-05-30,2018-08-31,SHANNON SANDBERG,t,f,2018-08-31,PAA,COMPLETE,40.3588656889829,-80.117796541011
1753007,PAA200349,MERCY NEALTH CENTER,1515  LOCUST ST,PITTSBURGH,15219,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE JOINT COMPOUND FROM 1ST FLOOR PHARMACY & ADJACENT OFFICE,50,t,2020-07-09,2020-07-17,JOE YAKUBISIN,t,f,2020-07-17,PAA,COMPLETE,40.4369491062699,-79.9846308885992
1753008,PAA180191,FORMER PLUM AQUA CLUB,7753 SALTSBURG RD,PLUM,15239,200,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE JOINT COMPOUND/DRYWALL FROM CONCESSION STAND,200,f,2018-03-13,2018-03-31,JOE YAKUBISIN,t,f,2018-03-31,PAA,COMPLETE,40.4763361271105,-79.7681412668673
1753009,PAA214505,1262 KUNKLE AVENUE (1232 CALIFORNIA AVE),,PITTSBURGH,15212,450,931,PHASE ONE DEVELOPMENT CORPORATION,REMOVE KITCHEN & DININGROOM FLOOR TILE,800,f,2021-10-04,2022-10-04,JOE YAKUBISIN,t,f,2022-10-04,PAA,COMPLETE,40.483602079867,-80.0488610192284
1753010,RES210019,RESIDENCE,928  WASHINGTON ST,MCKEESPORT,15132,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE KITCHEN AND BATHROOM LINOLEUM,167,t,2021-03-01,2021-07-02,ELIZABETH LETURGEY,t,f,2021-07-02,RES,COMPLETE,40.3499634311586,-79.8356660042566
1753011,PAA224133,VACANT COMMERCIAL STRUCTURE,4556  PENN AVE,PITTSBURGH,15224,450,905,"BLT CONTRACTING, INC.",REMOVE KITCHEN AND HALL SHEET FLOORING,900,f,2022-03-16,2023-03-01,JOE YAKUBISIN,t,f,2023-03-01,PAA,COMPLETE,40.4660616247623,-79.950769353557
1753012,PAA180592,SOUTH PARK ICE RINK KITCHEN AREA 30 CORRIGAN DR,,SOUTH PARK,15102,850,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",REMOVE KITCHEN AREA FLOOR TILE,1680,f,2018-10-15,2018-11-12,JOE YAKUBISIN,t,f,2018-11-12,PAA,COMPLETE,40.3349008562469,-80.024338390403
1753013,PAA224305,PA TURNPIKE COMMISSION REGULATED PROPERTY,622  RIVERVIEW DR,DRAVOSBURG,15034,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE KITCHEN FAUX CERAMIC SHEET FLOORING; 2ND FLOOR INTERIM SPACE FAUX PARQUET SHEET FLOORING; 2ND FLOOR BEHIND DRYWALL DUCT WRAP AND EXTERIOR WINDOW CAULKING,400,f,2022-07-12,2022-09-30,JOE YAKUBISIN,t,f,2022-09-30,PAA,COMPLETE,40.3553413451123,-79.8906891918395
1753014,DEM190261,VACANT RESIDENCE,711  JENNY LIND ST,MCKEESPORT,15132,0,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE KITCHEN FLOOR TILE,150,f,2019-09-30,2019-10-12,JOE YAKUBISIN,t,f,2019-10-12,DEM,COMPLETE,40.349255957559,-79.8614045618709
1753015,DEM190266,VACANNT RESIDENCE,2915  GAS ST,MCKEESPORT,15132,0,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE KITCHEN FLOOR TILE,120,f,2019-09-30,2019-10-12,JOE YAKUBISIN,t,f,2019-10-12,DEM,COMPLETE,40.3598719072597,-79.8317429394774
1753016,DEM200027,VACANT RESIDENCE,2615 S BRADDOCK AVE,PITTSBURGH,15218,0,924,HUNT VALLEY ENVIRONMENTAL,REMOVE KITCHEN FLOOR TILE,72,f,2020-02-21,2020-06-01,ELIZABETH LETURGEY,t,f,2020-06-01,DEM,COMPLETE,40.4146608724566,-79.876668333881
1753017,PAA214274,VACANT RESIDENCE,204  LOCK ST,TARENTUM,15084,350,912,"CARL FRANK INDUSTRIES, INC.",REMOVE KITCHEN FLOOR TILE & EXTERIOR TRANSITE SIDING,5000,f,2021-05-04,2021-05-31,JOE YAKUBISIN,t,f,2021-05-31,PAA,COMPLETE,40.6007328732181,-79.7532571594306
1753018,PAA194401,VACANT RESIDENCE,600  ROMINE AVE,MCKEESPORT,15132,350,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE KITCHEN FLOOR TILE AND BASEMENT FLOOR TILE & DUCT WRAP,310,t,2019-06-28,2019-07-26,JOE YAKUBISIN,t,f,2019-07-26,PAA,COMPLETE,40.3493045653799,-79.8727071796988
1753019,PAA204593,MUNCIPALITY OWNED RESIDENTIAL PROPERTY,410  MATHEWS AVE,PITTSBURGH,15210,350,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE KITCHEN FLOOR TILE AND EXTERIOR DOOR & WINDOW CAULKING,355,f,2020-12-28,2021-12-27,JOE YAKUBISIN,t,f,2021-12-27,PAA,COMPLETE,40.4137967103257,-79.9963636968047
1753020,PAA224474,CITY OF MCKEESPORT REGULATED PROPERTY,2206  HIGHLAND AVE,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC",REMOVE KITCHEN FLOOR TILE AND EXTERIOR WINDOW GLAZING,253,f,2022-10-24,2023-10-24,JOE YAKUBISIN,t,f,2023-10-24,PAA,COMPLETE,40.3552437178537,-79.8389394030025
1753021,UND200038,BUFFALO INN - 3757-3779 BUFFALO DRIVE,,SOUTH PARK,15129,0,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",REMOVE KITCHEN FLOOR TILE AND MASTIC,80,f,2020-03-09,2020-03-10,JOE YAKUBISIN,t,f,2020-03-10,UND,COMPLETE,40.2914444472123,-80.0307663849503
1753022,RES220060,RESIDENCE,2509  SPRINGWOOD DR,SHALER,15116,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE KITCHEN FLOOR TILE AND MASTIC,180,t,2022-07-19,2022-10-28,AARON MAKATURA,f,f,2022-10-28,RES,COMPLETE,40.5374180587842,-79.9874811394264
1753023,UND210106,CITY VIEW APARTMENTS,1420  CENTRE AVE,PITTSBURGH,15219,0,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE KITCHEN FLOOR TILE AND MASWTIC,50,t,2021-12-04,2021-12-11,ELIZABETH LETURGEY,t,f,2021-12-11,UND,COMPLETE,40.4404243018825,-79.9864331484183
1753024,DEM210158,RESIDENTIAL,411  ISLAND AVE,MCKEES ROCKS,15136,0,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE KITCHEN FLOOR TILE AND WINDOW CAULKING,125,f,2021-10-08,2022-10-07,ELIZABETH LETURGEY,t,f,2022-10-07,DEM,COMPLETE,40.4695827609325,-80.0604490681207
1753025,PAA204505,VACANT RESIDENCE,4518  LEBANON CHURCH RD,DRAVOSBURG,15034,200,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE KITCHEN FLOORING,240,f,2020-11-10,2021-11-09,JOE YAKUBISIN,t,f,2021-11-09,PAA,COMPLETE,40.3524357491239,-79.9052095435332
1753026,UND190083,RESIDENTIAL,151  CHERRINGTON DR,PITTSBURGH,15237,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE KITCHEN FLOORING,120,t,2019-04-22,2019-06-28,JOE YAKUBISIN,t,f,2019-06-28,UND,COMPLETE,40.5366581116647,-79.9916760520627
1753027,PAA194410,VACANT RESIDENCE,321  28TH ST,MCKEESPORT,15132,350,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE KITCHEN FLOORING AND BASEMENT DUCT WRAP,180,f,2019-06-24,2019-07-26,JOE YAKUBISIN,t,f,2019-07-26,PAA,COMPLETE,40.3337001353706,-79.8462190292007
1753028,PAA204504,VACANT RESIDENCE,624  RIVERVIEW DR,DRAVOSBURG,15034,200,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE KITCHEN FLOORING; 1ST FLOOR BATHROOM FLOORING AND BASEMENT LAUNDRY DUCT PAPER,225,f,2020-11-10,2021-11-09,JOE YAKUBISIN,t,f,2021-11-09,PAA,COMPLETE,40.3555270951993,-79.8907274214134
1753029,PAA214133,VACANT RESIDENCE,215  BRIDGE ST,TARENTUM,15084,350,959,"HOWLAND COMPANY, LLC",REMOVE KITCHEN LINOLEUM; BATHROOM & REAR ROOM FLOOR TILE AND EXTERIOR CEMENTITIOUS SIDING,3020,f,2021-03-25,2021-12-30,ELIZABETH LETURGEY,t,f,2021-12-30,PAA,COMPLETE,40.6038703235563,-79.7460842406768
1753030,DEM210170,MUNICIPALITY REGULATED PROPERTY,102  MOUND AVE,DRAVOSBURG,15034,0,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE KITCHEN SHEET FLOORING,75,f,2021-10-22,2022-10-21,CALI FEENEY,t,f,2022-10-21,DEM,COMPLETE,40.3523950066013,-79.8869730227673
1753031,PAA204088,FORMER BALLY'S FITNESS/SUN BOOK STORE,555 BLAZIER DR,MCCANDLESS,15090,1850,931,PHASE ONE DEVELOPMENT CORPORATION,REMOVE ROOF FLASHING BOOK STORE/BALLY'S ROOF LOW FRONT; LOADING DOCK; GLUE DOTS ON BALLY'S WALLS AND MIRRON ON GROUND AND ROOF TARRED FELT ON BOOK STORE AND LOW FRONT,21570,f,2020-02-07,2021-02-07,JOE YAKUBISIN,t,f,2021-02-07,PAA,COMPLETE,,
1753032,PAA180285,UPMC MCKEESPORT? HOSPITAL - ANNEX BUILDING,1500 5TH AVE,MCKEESPORT,15132,450,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE ROOF FLASHING FROM ANNEX BUILDING,450,t,2018-05-03,2019-05-02,SHANNON SANDBERG,t,t,2018-06-30,PAA,COMPLETE,40.3513577942261,-79.8498321945279
1753033,PAA190676,PPG C-WING,400  COLLEGE PARK DR,MONROEVILLE,15146,450,934,"SPECIALIZED INDUSTRIES, INC.",REMOVE ROOF FLASHING FROM MAIN ROOF AIR HANDLER VENTS; COOLING TOWER CURBS & REAR WALL,505,t,2020-06-24,2020-10-07,JOE YAKUBISIN,t,t,2019-12-06,PAA,COMPLETE,40.4490743341056,-79.7347966780002
1753034,PAA230098,WEST VIEW ELEMENTARY SCHOOL,47 CHALFRONTE AVENUE,PITTSBURGH,15229,1961,911,"MASA, LLC DBA CANFIELD DEVELOPMENT","REMOVE ROOF LEVEL G FLASHING & TAR, SECTION 1925 CEILING/WALLS PLASTER WITH SKIM COAT, ROOF LEVEL G COPPER FLASHING CAULK, 2ND FLOOR 1925 SECTION ROOF DRAIN BOWLS, 1925 SECTION FIRE DOORS AND TERRAZZO IN ROOMS C102, C101, C200, C201 & C301 (ASSUMED)",45127,,2023-01-30,2023-12-31,JOE YAKUBISIN,,,,PAA,ACTIVE,,
1753035,PAA190711,MALLET FOODS - 1 NORTH BELL AVENUE,,CARNEGIE,15106,200,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE ROOF SHINGLES ON LEFT SIDE OF BUILDING ROOF,240,t,2019-10-29,2019-12-31,JOE YAKUBISIN,t,f,2019-12-31,PAA,COMPLETE,40.4067838303689,-80.0975569992378
1753036,PAA210352,VACANT RESIDENCE,7813  HAMILTON AVE,PITTSBURGH,15208,450,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE ROOF TAR,800,f,2021-07-02,2021-12-31,JOE YAKUBISIN,t,f,2021-12-31,PAA,COMPLETE,40.4523638649705,-79.8868648441472
1753037,PAA220128,UPMC MEREX PROFESSIONAL BUILDING,3514  5TH AVE,PITTSBURGH,15213,450,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE ROOF TAR & FELT PAPER,735,t,2022-03-09,2022-05-31,JOE YAKUBISIN,f,f,2022-03-31,PAA,EXPIRED,40.4407658423355,-79.9593416820123
1753038,DEM190249,VACANT RESIDENCE,401  MILLER RD,JEFFERSON HILLS,15025,0,957,"RITENOUR AND SONS CONSTRUCTION COMPANY, INC.",REMOVE ROOF TAR AROUND CHIMNEY,40,t,2019-08-26,2019-08-26,JOE YAKUBISIN,t,f,2019-08-26,DEM,COMPLETE,40.3167919350002,-79.9002648524891
1753039,UND210098,LAKZOOM ACIDOPHILUS,5438  PENN AVE,PITTSBURGH,15206,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE ROOF TAR FROM BRICK ON PARAPET WALL IN FRONT,19,t,2021-10-12,2021-11-05,ELIZABETH LETURGEY,t,f,2021-11-05,UND,COMPLETE,40.4646370148851,-79.9346345959583
1753040,PAA180183,ACHN JEFFERSON HOSPITAL,565 COAL VALLEY RD,JEFFERSON HILLS,15025,850,929,"NOVA ENVIRONMENTAL SERVICES, INC.",REMOVE CARPET; VCT & BLACK MASTIC,12000,t,2018-03-05,2018-09-30,JOE YAKUBISIN,t,f,2018-09-30,PAA,COMPLETE,40.3179030628942,-79.9336525202663
1753041,PAA180084,4 ALLEGHENY CENTER 7TH FLOOR IT ROOM,,PITTSBURGH,15212,850,929,"NOVA ENVIRONMENTAL SERVICES, INC.",REMOVE CARPET; VCT & BLACK MASTIC FROM 7TH FL IT ROOM AREA; FREIGHT ELEVATOR LOBBY; KITCHEN AREA; & ELEVATOR FREIGHT LOBBY AREARE FLOOR 1ST - 10TH,3000,t,2018-01-02,2018-12-31,JOE YAKUBISIN,t,f,2018-12-31,PAA,COMPLETE,40.483602079867,-80.0488610192284
1753042,PAA180380,PITTSBURGH PUBLIC SCHOOLS MORROW 5-8,3530 FLEMING AVE,PITTSBURGH,15212,850,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE CAULKING ABOVE METAL FLASING 1921 BLDG; GRAY ROOF PATCH FRONT PORCH ROOF 1921 BLDG; CAPSTONE CAULKING; AND CHIMNEY  CAULKING,120,f,2018-06-18,2018-08-31,SHANNON SANDBERG,t,t,2018-07-31,PAA,COMPLETE,40.4791247087678,-80.0376414310395
1753043,PAA200271,PITTSBURGH MILLIONES - 317 CENTRE AVENUE,,PITTSBURGH,15219,850,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",REMOVE CAULKING AND TRANSON PANEL FROM ELEVATION AREAS 2; 3; 4; 5; 29; 30; 31 &32,1244,f,2020-06-04,2020-08-31,JOE YAKUBISIN,t,f,2020-08-31,PAA,COMPLETE,40.4430363971525,-80.0248548874816
1753044,PAA220278,PITTSBURGH MILLIONES,3117  CENTRE AVE,PITTSBURGH,15219,1550,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",REMOVE CAULKING FROM ELEVATION AREAS 6; 11-16; 20 & 22-28 AND REMOVE TRANSOM PANELS FROM 6; 11-16 & 22-28,5072,f,2022-06-16,2022-08-20,JOE YAKUBISIN,t,f,2022-08-20,PAA,COMPLETE,40.4498086355761,-79.9624346128718
1753045,PAA180492,ALCOSAN OLD O&M BUILDING,3300  PREBLE AVE,PITTSBURGH,15233,850,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE CAULKING FROM INTERIOR/EXTERIOR WINDOWS; CEILING CAULKING IN PASSAGE 104 (HALLWAY). TSI FITTING INSULATION FROM GARAGE TOOL STORAGE; & ACOUSITICAL CEILING FROM WELDING SHOP,3111,f,2018-08-28,2018-10-28,JOE YAKUBISIN,t,f,2018-10-28,PAA,COMPLETE,40.4746635087193,-80.0444911204465
1753046,PAA180385,PNC BANK SMITHFIELD,500  SMITHFIELD ST,PITTSBURGH,15222,450,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE CAULKING FROM ROOF CAPSTONES & WINDOWS,11,t,2018-06-25,2018-08-31,DON HORGAN,t,f,2018-08-31,PAA,COMPLETE,40.4403400419921,-79.9981194717119
1753047,PAA210275,ST. MARGARET HOSPITAL - MEDICAL ARTS BLDG 100,815 FREEPORT RD,PITTSBURGH,15215,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CC CARPET & FLOOR MASTIC FROM 3RD FLOOR ROOM 304,85,t,2021-05-13,2021-05-17,JOE YAKUBISIN,t,f,2021-05-17,PAA,COMPLETE,40.4891554087612,-79.8955063177289
1753048,PAA220107,ST. MARGARET HOSPITAL - 1ST FLOOR,815 FREEPORT RD,PITTSBURGH,15215,450,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CC CARPET & FLOOR MASTIC FROM ROOMS 108 & 111 & ADJACENT AREA,450,t,2020-11-26,2021-02-19,JOE YAKUBISIN,t,f,2021-02-19,PAA,COMPLETE,40.4891554087612,-79.8955063177289
1753049,PAA180405,U S STEEL BUILDING,600 GRANT ST,PITTSBURGH,15219,850,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE SPRAY FIRE PROOFING FROM 13TH & 26TH FLOORS,76000,t,2018-06-29,2019-06-28,JOE YAKUBISIN,t,f,2019-06-28,PAA,COMPLETE,40.4413629674267,-79.9948560626431
1753050,PAA170610,PROPEL CHARTER SCHOOOL,,PITTSBURGH,15212,850,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE SPRAY ON CEILING; PIPE INSULATION; SINK MASTIC & FIRE DOORS ON ALL FLOORS; TABLE TOPS ON 1ST & 2ND FLOORS; FLOOR TILE & MASTIC IN BASEMENT & ON 3RD FL; AND BOILER INSULATIONS IN BOILER ROOMS,41043,t,2017-11-14,2018-11-12,SHANNON SANDBERG,t,f,2018-11-12,PAA,COMPLETE,40.483602079867,-80.0488610192284
1753051,PAA180398,PITTSBRGH COLFAX ELEMENTARY K - 8,2332 BEECHWOOD BLVD,PITTSBURGH,15217,450,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",REMOVE SPRAY-ON ACOUSTICAL CEILING PLASTER FROM GROUND FLOOR POOL AREA BOVE DUCTWORK,500,f,2018-06-18,2018-07-03,JOE YAKUBISIN,t,f,2018-07-03,PAA,COMPLETE,40.4330648346783,-79.9153657434033
1753052,PAA180347,CARLOW UNIVERSITY CURRAN HALL,3333  5TH AVE,PITTSBURGH,15213,850,944,"NEUMEYER ENVIRONMENTAL SERVICESS, INC.",REMOVE SPRAY-ON FIREPROOFING ABOVE CEILINGS ON STRUCTURAL MEMBERS WITH OVERSPRAY ON DECKS ON FLOORS 2-4 & FLOOR TILE/MASTIC ON 3RD FLOOR ROOMS 305 & 306,11550,t,2018-06-04,2018-08-04,JOE YAKUBISIN,t,f,2018-08-04,PAA,COMPLETE,40.4392965271551,-79.9634127984317
1753053,PAA190718,FIFTH NEVILELE APARTMENTS - 4705 FIFTH AVENUE,,PITTSBURGH,15213,200,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE LIGHT FIXTURE HEAT SHIELDS FROM ALL FLOORS,80,f,2019-10-29,2019-12-31,JOE YAKUBISIN,t,f,2019-12-31,PAA,COMPLETE,40.4382227596723,-79.9722482304526
1753054,PAA170350,BRIDGEVILLE REGULATOR STATION,1155 WASHINGTON PIKE,BRIDGEVILLE,15017,200,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE LINE HEATER INSULATION OUTSIDE,200,t,2017-06-28,2017-07-30,JOE YAKUBISIN,t,f,2017-07-30,PAA,COMPLETE,40.3695047584533,-80.1068553343925
1753055,PAA204044,VACANT RESIDENCE,1525  UNION AVE,FAWN,15065,350,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE LINOLEUM FROM 2ND FL BATHROOM & 1ST FL KITCHEN AND BASEMENT DUCT TAPE,364,f,2020-01-20,2020-02-14,JOE YAKUBISIN,t,f,2020-02-14,PAA,COMPLETE,40.6202543930726,-79.7279400363805
1753056,PAA190342,PUSADEES,5321  BUTLER ST,PITTSBURGH,15201,200,953,"HANNAN, INC.",REMOVE LINOLEUM FROM 2ND FLOOR KITCHEN AND WINDOW CAULKING,200,f,2019-06-12,2019-09-12,JOE YAKUBISIN,t,f,2019-09-12,PAA,COMPLETE,40.4826773273183,-79.951914525669
1753057,PAA180235,VACANT RESIDENCE,3236  MAY ST,CASTLE SHANNON,15234,200,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE LINOLEUM IN BATHROON & KITCHEN AND EXTERIOR WINDOW CAULKING ON GARAGE,193,f,2018-04-04,2018-04-08,JOE YAKUBISIN,t,f,2018-04-08,PAA,COMPLETE,40.3700273365165,-80.0078429260047
1753058,PAA190754,MAGEE WOMEN'S HOSPITAL  - ROOMS 1349 & 1526,300 HALKET ST,PITTSBURGH,15213,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CC FLOOR TILE AND FLOOR MASTIC,156,t,2019-12-02,2019-12-30,JOE YAKUBISIN,t,f,2019-12-30,PAA,COMPLETE,40.4369746546783,-79.960823450374
1753059,PAA190205,MAGEE WOMENS HOSPITAL?,300 HALKET ST,PITTSBURGH,15213,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CC FLOOR TILE AND FLOOR MASTIC FROM 2800 WING - ROOM 2825; NURSE'S STATION & LAB,1340,t,2019-04-16,2019-12-30,JOE YAKUBISIN,t,f,2019-12-30,PAA,COMPLETE,40.4369746546783,-79.960823450374
1753060,PAA190239,MAGEE WOMENS HOSPITAL?,300 HALKET ST,PITTSBURGH,15213,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CC FLOOR TILE AND FLOOR MASTIC FROM ROOM 2826 ON THE 2800 WING,200,t,2019-04-23,2019-12-30,JOE YAKUBISIN,t,f,2019-12-30,PAA,COMPLETE,40.4369746546783,-79.960823450374
1753061,PAA190260,ST. MARGARET HOSPITAL,815 FREEPORT RD,PITTSBURGH,15215,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CC FLOOR TILE AND FLOOR MASTIC IN ROOMS 303; 309; 308; 310 & CLOSET,1040,t,2019-05-02,2019-12-30,JOE YAKUBISIN,t,f,2019-12-30,PAA,COMPLETE,40.4891554087612,-79.8955063177289
1753062,PAA210337,MAGEE WOMEN'S HOSPITAL,300 HALKET ST,PITTSBURGH,15213,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CC FLOOR TILE AND MASTIC FROM ROOM 3315,115,t,2021-06-24,2021-12-30,JOE YAKUBISIN,t,f,2021-12-30,PAA,COMPLETE,40.4369746546783,-79.960823450374
1753063,PAA210431,MERCY HOSPITAL 5TH FLOOR,1400 LOCUST ST,PITTSBURGH,15219,450,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVE CC SHEET FLOORING AND MASTIC FROM ROOMS 5025 & 5026,390,t,2021-08-09,2021-12-30,JOE YAKUBISIN,t,f,2021-12-30,PAA,COMPLETE,40.4360439740714,-79.9854587006851
